主管,部コード,款コード,項コード,目コード,部名,款名,項名,目名,平成29年度予算額(千円),前年度予算額(千円),比較増△減額(千円)
文部科学省,5,2,03,43,雑収入,納付金,雑納付金,独立行政法人国立美術館納付金,0,135377,-135377
文部科学省,5,2,03,44,雑収入,納付金,雑納付金,独立行政法人国立文化財機構納付金,0,279100,-279100
文部科学省,5,2,03,15,雑収入,納付金,雑納付金,独立行政法人教員研修センター納付金,0,4924,-4924
文部科学省,5,2,03,99,雑収入,納付金,雑納付金,国立大学法人納付金,0,2115509,-2115509
文部科学省,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,11486,32936,-21450
文部科学省,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,1694,2209,-515
文部科学省,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,11829532,11921924,-92392
文部科学省,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,9876,11680,-1804
文部科学省,5,3,11,02,雑収入,諸収入,物品売払収入,刊行物売払代,0,799,-799
文部科学省,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,6011,6966,-955
文部科学省,5,3,99,04,雑収入,諸収入,雑入,延滞金,11250,7644,3606
文部科学省,5,3,99,14,雑収入,諸収入,雑入,原子力損害賠償補償料等収入,5101566,5107802,-6236
文部科学省,5,3,99,99,雑収入,諸収入,雑入,雑収,2177788,2120153,57635
厚生労働省,3,2,01,04,官業益金及官業収入,官業収入,病院収入,国立障害者リハビリテーションセンター病院収入,787313,743470,43843
厚生労働省,3,2,01,05,官業益金及官業収入,官業収入,病院収入,国立ハンセン病療養所病院収入,60419,60419,0
厚生労働省,3,2,02,01,官業益金及官業収入,官業収入,診療所収入,国立保養所診療所収入,0,234,-234
厚生労働省,4,2,03,09,政府資産整理収入,回収金等収入,貸付金等回収金収入,公衆衛生修学資金貸付金償還金,1128,984,144
厚生労働省,4,2,03,19,政府資産整理収入,回収金等収入,貸付金等回収金収入,母子父子寡婦福祉資金貸付金償還金,3061893,3536648,-474755
厚生労働省,4,1,01,05,政府資産整理収入,国有財産処分収入,国有財産売払収入,船舶売払代,0,1967,-1967
厚生労働省,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,322609,318485,4124
厚生労働省,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,46347,41565,4782
厚生労働省,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,77977,81948,-3971
厚生労働省,5,1,02,01,雑収入,国有財産利用収入,国有財産使用収入,版権及特許権等収入,580,416,164
厚生労働省,5,1,04,03,雑収入,国有財産利用収入,利子収入,延納利子収入,12,12,0
厚生労働省,5,2,03,69,雑収入,納付金,雑納付金,独立行政法人労働政策研究・研修機構納付金,1685,0,1685
厚生労働省,5,2,03,21,雑収入,納付金,雑納付金,独立行政法人労働者健康安全機構納付金,0,84313,-84313
厚生労働省,5,3,03,28,雑収入,諸収入,特別会計受入金,年金特別会計受入金,30779,22764,8015
厚生労働省,5,3,05,01,雑収入,諸収入,授業料及入学検定料,授業料,84939,79755,5184
厚生労働省,5,3,05,02,雑収入,諸収入,授業料及入学検定料,入学及検定料,19838,20549,-711
厚生労働省,5,3,05,03,雑収入,諸収入,授業料及入学検定料,講習料,18878,20944,-2066
厚生労働省,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,119335,72590,46745
厚生労働省,5,3,07,01,雑収入,諸収入,受託調査試験及役務収入,受託調査及試験収入,110052,111744,-1692
厚生労働省,5,3,07,02,雑収入,諸収入,受託調査試験及役務収入,受託造修収入,82191,62662,19529
厚生労働省,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,15987,18697,-2710
厚生労働省,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,480592065,438067366,42524699
厚生労働省,5,3,11,01,雑収入,諸収入,物品売払収入,試験場製品等売払代,84209,88440,-4231
厚生労働省,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,15026,3021,12005
厚生労働省,5,3,11,03,雑収入,諸収入,物品売払収入,特殊薬品売払代,12346,13223,-877
厚生労働省,5,3,11,07,雑収入,諸収入,物品売払収入,あへん売払代,1555462,2214207,-658745
厚生労働省,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,33414,47361,-13947
厚生労働省,5,3,99,03,雑収入,諸収入,雑入,小切手支払未済金収入,69,49,20
厚生労働省,5,3,99,04,雑収入,諸収入,雑入,延滞金,2490,5424,-2934
厚生労働省,5,3,99,02,雑収入,諸収入,雑入,失業者退職手当特別会計等負担金,29740,49345,-19605
厚生労働省,5,3,99,09,雑収入,諸収入,雑入,労働保険審査会費特別会計負担金,289572,285857,3715
厚生労働省,5,3,99,99,雑収入,諸収入,雑入,雑収,924685,1031123,-106438
農林水産省,3,2,03,01,官業益金及官業収入,官業収入,国有林野事業収入,国有林野事業収入,28096557,27742778,353779
農林水産省,4,1,01,01,政府資産整理収入,国有財産処分収入,国有財産売払収入,土地売払代,544649,529404,15245
農林水産省,4,1,01,02,政府資産整理収入,国有財産処分収入,国有財産売払収入,立木竹売払代,282275,259350,22925
農林水産省,4,2,03,37,政府資産整理収入,回収金等収入,貸付金等回収金収入,農地保有合理化促進対策資金貸付金償還金,4248420,4685116,-436696
農林水産省,4,2,03,38,政府資産整理収入,回収金等収入,貸付金等回収金収入,就農支援資金貸付金償還金,1399606,1511064,-111458
農林水産省,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,249619,292550,-42931
農林水産省,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,49336,43982,5354
農林水産省,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,802336,871458,-69122
農林水産省,5,1,02,01,雑収入,国有財産利用収入,国有財産使用収入,版権及特許権等収入,3060,2670,390
農林水産省,5,1,04,03,雑収入,国有財産利用収入,利子収入,延納利子収入,5643,6577,-934
農林水産省,5,2,02,01,雑収入,納付金,日本中央競馬会納付金,日本中央競馬会納付金,279770000,259469000,20301000
農林水産省,5,2,03,46,雑収入,納付金,雑納付金,独立行政法人農林水産消費安全技術センター納付金,380870,231455,149415
農林水産省,5,2,03,81,雑収入,納付金,雑納付金,独立行政法人農畜産業振興機構納付金,2004853,2210555,-205702
農林水産省,5,2,03,50,雑収入,納付金,雑納付金,独立行政法人家畜改良センター納付金,0,45397,-45397
農林水産省,5,2,03,52,雑収入,納付金,雑納付金,国立研究開発法人農業・食品産業技術総合研究機構納付金,0,161142,-161142
農林水産省,5,2,03,56,雑収入,納付金,雑納付金,国立研究開発法人国際農林水産業研究センター納付金,0,65653,-65653
農林水産省,5,2,03,58,雑収入,納付金,雑納付金,国立研究開発法人森林総合研究所納付金,0,825625,-825625
農林水産省,5,2,03,59,雑収入,納付金,雑納付金,国立研究開発法人水産研究・教育機構納付金,0,50828,-50828
農林水産省,5,3,03,24,雑収入,諸収入,特別会計受入金,食料安定供給特別会計受入金,1012968,4164148,-3151180
農林水産省,5,3,28,01,雑収入,諸収入,東日本大震災復興食料安定供給特別会計受入金,食料安定供給特別会計受入金,2809648,8935547,-6125899
農林水産省,5,3,04,03,雑収入,諸収入,公共事業費負担金,海岸整備事業費負担金,870417,862655,7762
農林水産省,5,3,04,04,雑収入,諸収入,公共事業費負担金,治山事業費負担金,3082838,3362251,-279413
農林水産省,5,3,04,01,雑収入,諸収入,公共事業費負担金,土地改良事業費負担金,47567660,66056521,-18488861
農林水産省,5,3,04,13,雑収入,諸収入,公共事業費負担金,地すべり対策事業費負担金,186697,245057,-58360
農林水産省,5,3,04,05,雑収入,諸収入,公共事業費負担金,特定漁港漁場整備事業費負担金,3756732,4125604,-368872
農林水産省,5,3,04,06,雑収入,諸収入,公共事業費負担金,農業用施設災害復旧事業費負担金,88410,22212,66198
農林水産省,5,3,04,14,雑収入,諸収入,公共事業費負担金,直轄地すべり防止施設災害復旧費負担金,4252,4252,0
農林水産省,5,3,04,22,雑収入,諸収入,公共事業費負担金,海岸保全施設災害復旧事業費負担金,275352,29768,245584
農林水産省,5,3,04,10,雑収入,諸収入,公共事業費負担金,治山災害復旧事業費負担金,49306,549280,-499974
農林水産省,5,3,04,16,雑収入,諸収入,公共事業費負担金,漁港災害復旧事業費負担金,16090,26690,-10600
農林水産省,5,3,04,15,雑収入,諸収入,公共事業費負担金,直轄地すべり対策災害関連緊急事業費負担金,3598,3598,0
農林水産省,5,3,04,12,雑収入,諸収入,公共事業費負担金,治山等災害関連緊急事業費負担金,17439,38764,-21325
農林水産省,5,3,32,01,雑収入,諸収入,東日本大震災復興公共事業費負担金,土地改良事業費負担金,115533,126320,-10787
農林水産省,5,3,32,06,雑収入,諸収入,東日本大震災復興公共事業費負担金,農業用施設災害復旧事業費負担金,51415,0,51415
農林水産省,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,2352,2407,-55
農林水産省,5,3,07,01,雑収入,諸収入,受託調査試験及役務収入,受託調査及試験収入,211,220,-9
農林水産省,5,3,07,03,雑収入,諸収入,受託調査試験及役務収入,受託研究員費受入,115,113,2
農林水産省,5,3,07,04,雑収入,諸収入,受託調査試験及役務収入,受託測量等収入,729,729,0
農林水産省,5,3,07,06,雑収入,諸収入,受託調査試験及役務収入,受託工事収入,2707451,2288426,419025
農林水産省,5,3,08,03,雑収入,諸収入,懲罰及没収金,没収金,47363,32134,15229
農林水産省,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,140771,236247,-95476
農林水産省,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,24896150,41322359,-16426209
農林水産省,5,3,11,01,雑収入,諸収入,物品売払収入,試験場製品等売払代,1549,1157,392
農林水産省,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,181823,192045,-10222
農林水産省,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,17341,22381,-5040
農林水産省,5,3,99,03,雑収入,諸収入,雑入,小切手支払未済金収入,5,5,0
農林水産省,5,3,99,04,雑収入,諸収入,雑入,延滞金,23969,29047,-5078
農林水産省,5,3,99,99,雑収入,諸収入,雑入,雑収,1826697,1628659,198038
経済産業省,4,2,01,03,政府資産整理収入,回収金等収入,特別会計整理収入,貿易特別会計整理収入,107,124,-17
経済産業省,4,2,01,04,政府資産整理収入,回収金等収入,特別会計整理収入,米国対日援助物資等処理特別会計整理収入,12,12,0
経済産業省,4,2,03,25,政府資産整理収入,回収金等収入,貸付金等回収金収入,小規模企業者等設備導入資金貸付金償還金,4948539,26778445,-21829906
経済産業省,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,45050,41928,3122
経済産業省,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,175310,173859,1451
経済産業省,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,11471,14000,-2529
経済産業省,5,2,10,01,雑収入,納付金,特定アルコール譲渡者納付金,特定アルコール譲渡者納付金,8946240,9166790,-220550
経済産業省,5,2,03,63,雑収入,納付金,雑納付金,独立行政法人製品評価技術基盤機構納付金,83758,25221,58537
経済産業省,5,2,03,62,雑収入,納付金,雑納付金,独立行政法人経済産業研究所納付金,0,41558,-41558
経済産業省,5,3,21,01,雑収入,諸収入,東日本大震災復興エネルギー対策特別会計受入金,エネルギー対策特別会計受入金,369104,0,369104
経済産業省,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,5507,8266,-2759
経済産業省,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,8469,30984,-22515
経済産業省,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,1545675,58619861,-57074186
経済産業省,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,224155,247517,-23362
経済産業省,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,6981,6906,75
経済産業省,5,3,99,04,雑収入,諸収入,雑入,延滞金,3501,22800,-19299
経済産業省,5,3,99,99,雑収入,諸収入,雑入,雑収,1801360,2037587,-236227
国土交通省,4,1,01,05,政府資産整理収入,国有財産処分収入,国有財産売払収入,船舶売払代,26690,111149,-84459
国土交通省,4,2,01,12,政府資産整理収入,回収金等収入,特別会計整理収入,社会資本整備事業特別会計整理収入,35555423,33132176,2423247
国土交通省,4,2,03,29,政府資産整理収入,回収金等収入,貸付金等回収金収入,成田国際空港株式会社貸付金償還金,645973,1100000,-454027
国土交通省,4,2,03,35,政府資産整理収入,回収金等収入,貸付金等回収金収入,都市開発資金貸付金償還金,11452841,11884809,-431968
国土交通省,4,2,03,39,政府資産整理収入,回収金等収入,貸付金等回収金収入,有料道路整備資金貸付金償還金,20309120,22604776,-2295656
国土交通省,4,2,03,40,政府資産整理収入,回収金等収入,貸付金等回収金収入,連続立体交差事業資金貸付金償還金,8999,6999,2000
国土交通省,4,2,03,41,政府資産整理収入,回収金等収入,貸付金等回収金収入,埠頭整備資金貸付金償還金,3705834,3656563,49271
国土交通省,4,2,03,42,政府資産整理収入,回収金等収入,貸付金等回収金収入,港湾開発資金貸付金償還金,234788,234788,0
国土交通省,4,2,03,43,政府資産整理収入,回収金等収入,貸付金等回収金収入,港湾物流高度化基盤施設整備資金貸付金償還金,12408,12408,0
国土交通省,4,2,04,01,政府資産整理収入,回収金等収入,東日本大震災復興貸付金等回収金収入,埠頭災害復旧事業資金貸付金償還金,7392,7404,-12
国土交通省,4,2,04,02,政府資産整理収入,回収金等収入,東日本大震災復興貸付金等回収金収入,空港機能施設災害復旧事業資金貸付金償還金,209076,0,209076
国土交通省,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,250791,274508,-23717
国土交通省,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,659087,659722,-635
国土交通省,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,1984028,2185942,-201914
国土交通省,5,1,01,04,雑収入,国有財産利用収入,国有財産貸付収入,機械貸付料,7034,5633,1401
国土交通省,5,1,01,06,雑収入,国有財産利用収入,国有財産貸付収入,港湾施設貸付料,780315,860476,-80161
国土交通省,5,1,02,01,雑収入,国有財産利用収入,国有財産使用収入,版権及特許権等収入,253882,290858,-36976
国土交通省,5,1,02,03,雑収入,国有財産利用収入,国有財産使用収入,入場料等収入,2101159,1919344,181815
国土交通省,5,1,02,06,雑収入,国有財産利用収入,国有財産使用収入,電子情報処理組織使用料収入,203000,180000,23000
国土交通省,5,1,04,03,雑収入,国有財産利用収入,利子収入,延納利子収入,36,36,0
国土交通省,5,1,04,06,雑収入,国有財産利用収入,利子収入,都市開発資金貸付金利子収入,61689,86273,-24584
国土交通省,5,2,11,01,雑収入,納付金,特定タンカー所有者納付金,特定タンカー所有者納付金,203637,186812,16825
国土交通省,5,2,03,45,雑収入,納付金,雑納付金,独立行政法人住宅金融支援機構納付金,9779002,0,9779002
国土交通省,5,2,03,22,雑収入,納付金,雑納付金,国立研究開発法人土木研究所納付金,0,72604,-72604
国土交通省,5,2,03,23,雑収入,納付金,雑納付金,国立研究開発法人建築研究所納付金,0,32395,-32395
国土交通省,5,2,03,20,雑収入,納付金,雑納付金,国立研究開発法人海上・港湾・航空技術研究所納付金,0,89564,-89564
国土交通省,5,2,03,48,雑収入,納付金,雑納付金,独立行政法人海技教育機構納付金,0,18664,-18664
国土交通省,5,2,03,24,雑収入,納付金,雑納付金,独立行政法人自動車技術総合機構納付金,0,27786,-27786
国土交通省,5,2,03,85,雑収入,納付金,雑納付金,独立行政法人鉄道建設・運輸施設整備支援機構納付金,0,1019,-1019
国土交通省,5,3,04,03,雑収入,諸収入,公共事業費負担金,海岸整備事業費負担金,5396679,6228533,-831854
国土交通省,5,3,04,29,雑収入,諸収入,公共事業費負担金,河川等整備事業費負担金,122024641,139906610,-17881969
国土交通省,5,3,04,30,雑収入,諸収入,公共事業費負担金,多目的ダム建設等事業電気事業者等工事費負担金,34704893,30535942,4168951
国土交通省,5,3,04,27,雑収入,諸収入,公共事業費負担金,道路整備事業費負担金,292853000,349241000,-56388000
国土交通省,5,3,04,25,雑収入,諸収入,公共事業費負担金,港湾整備事業費負担金,56819613,66109884,-9290271
国土交通省,5,3,04,31,雑収入,諸収入,公共事業費負担金,エネルギー・鉄鋼港湾施設工事受益者工事費負担金,475000,475000,0
国土交通省,5,3,04,11,雑収入,諸収入,公共事業費負担金,国営公園整備事業費負担金,898068,1490297,-592229
国土交通省,5,3,04,07,雑収入,諸収入,公共事業費負担金,河川等災害復旧事業費負担金,7116875,15343702,-8226827
国土交通省,5,3,04,08,雑収入,諸収入,公共事業費負担金,河川等災害関連事業費負担金,1498282,1665390,-167108
国土交通省,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,1142714,999715,142999
国土交通省,5,3,06,02,雑収入,諸収入,許可及手数料,許可料,4934570,5518505,-583935
国土交通省,5,3,07,03,雑収入,諸収入,受託調査試験及役務収入,受託研究員費受入,915,777,138
国土交通省,5,3,07,04,雑収入,諸収入,受託調査試験及役務収入,受託測量等収入,1419,1445,-26
国土交通省,5,3,07,06,雑収入,諸収入,受託調査試験及役務収入,受託工事収入,54878018,68872918,-13994900
国土交通省,5,3,07,05,雑収入,諸収入,受託調査試験及役務収入,測量標移転改埋費受入,305,445,-140
国土交通省,5,3,08,03,雑収入,諸収入,懲罰及没収金,没収金,45672,37517,8155
国土交通省,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,2789379,1893602,895777
国土交通省,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,21106675,16556726,4549949
国土交通省,5,3,11,02,雑収入,諸収入,物品売払収入,刊行物売払代,4448,5525,-1077
国土交通省,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,2605238,2723795,-118557
国土交通省,5,3,25,01,雑収入,諸収入,附帯工事費負担金,附帯工事費負担金,20613000,19990000,623000
国土交通省,5,3,25,02,雑収入,諸収入,附帯工事費負担金,道路附属物等復旧費負担金,1816000,1833000,-17000
国土交通省,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,35529,32415,3114
国土交通省,5,3,99,04,雑収入,諸収入,雑入,延滞金,56997,22739,34258
国土交通省,5,3,99,99,雑収入,諸収入,雑入,雑収,13701004,14280894,-579890
国土交通省,5,3,99,03,雑収入,諸収入,雑入,小切手支払未済金収入,0,7,-7
国土交通省,5,3,03,24,雑収入,諸収入,特別会計受入金,食料安定供給特別会計受入金,0,409,-409
環境省,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,519870,499549,20321
環境省,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,57551,54889,2662
環境省,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,13853,15594,-1741
環境省,5,1,02,03,雑収入,国有財産利用収入,国有財産使用収入,入場料等収入,237201,223119,14082
環境省,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,3268,6349,-3081
環境省,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,1451619,2080110,-628491
環境省,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,172,1254,-1082
環境省,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,2304,2312,-8
環境省,5,3,99,04,雑収入,諸収入,雑入,延滞金,953,1281,-328
環境省,5,3,99,99,雑収入,諸収入,雑入,雑収,35833,11540,24293
環境省,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,0,1039,-1039
環境省,5,2,03,66,雑収入,納付金,雑納付金,国立研究開発法人国立環境研究所納付金,0,75672,-75672
防衛省,3,2,01,02,官業益金及官業収入,官業収入,病院収入,防衛省病院収入,14860232,16065610,-1205378
防衛省,4,1,01,05,政府資産整理収入,国有財産処分収入,国有財産売払収入,船舶売払代,263958,189025,74933
防衛省,4,2,03,12,政府資産整理収入,回収金等収入,貸付金等回収金収入,自衛隊衛生貸費学生等貸与金償還金,511846,537248,-25402
防衛省,4,2,05,01,政府資産整理収入,回収金等収入,事故補償費返還金,在日合衆国軍事故補償費返還金,65800,62829,2971
防衛省,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,851038,829741,21297
防衛省,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,651108,1063590,-412482
防衛省,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,6775576,6936442,-160866
防衛省,5,1,02,01,雑収入,国有財産利用収入,国有財産使用収入,版権及特許権等収入,2147,2630,-483
防衛省,5,1,02,02,雑収入,国有財産利用収入,国有財産使用収入,寄宿料,115,111,4
防衛省,5,1,02,04,雑収入,国有財産利用収入,国有財産使用収入,飛行場及航空保安施設使用料収入,1248,1382,-134
防衛省,5,1,04,03,雑収入,国有財産利用収入,利子収入,延納利子収入,1516,1788,-272
防衛省,5,2,03,19,雑収入,納付金,雑納付金,独立行政法人駐留軍等労働者労務管理機構納付金,96057,166901,-70844
防衛省,5,3,05,01,雑収入,諸収入,授業料及入学検定料,授業料,5296,6081,-785
防衛省,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,1062,418,644
防衛省,5,3,07,01,雑収入,諸収入,受託調査試験及役務収入,受託調査及試験収入,14074,14250,-176
防衛省,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,2452382,2058194,394188
防衛省,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,16461809,14989182,1472627
防衛省,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,3038617,3069084,-30467
防衛省,5,3,11,05,雑収入,諸収入,物品売払収入,返還物品売払代,271485,195685,75800
防衛省,5,3,11,06,雑収入,諸収入,物品売払収入,残飯売払代,535,1122,-587
防衛省,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,34718,39002,-4284
防衛省,5,3,99,03,雑収入,諸収入,雑入,小切手支払未済金収入,6,25,-19
防衛省,5,3,99,04,雑収入,諸収入,雑入,延滞金,68630,67857,773
防衛省,5,3,99,07,雑収入,諸収入,雑入,給食費受入,2260793,2348142,-87349
防衛省,5,3,99,99,雑収入,諸収入,雑入,雑収,808163,682562,125601
